# File generated by CMD 2.4 (http://stev.oapd.inaf.it/cmd) on Mon Oct 29 23:21:36 CET 2012
# PARSEC isochrones, early release (v0.1)
# Basic reference: Bressan et al. (2012, MNRAS in press, arXiv:1208.4498)
# Warning: no TP-AGB phase is included! They are still in preparation.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	3.9811e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.6000	1.76843846	1.7684	0.4809	3.7201	4.0311	3.568	5.009	4.585	3.735	3.263	2.869	2.323	1.883	1.834	3.25403857	0
	0.019000	6.6000	1.80132890	1.8013	0.5123	3.7236	4.0216	3.489	4.876	4.479	3.643	3.180	2.792	2.257	1.827	1.779	3.25648880	0
	0.019000	6.6000	1.84071434	1.8407	0.5493	3.7276	4.0102	3.397	4.724	4.356	3.538	3.084	2.703	2.181	1.761	1.715	3.25928617	0
	0.019000	6.6000	1.85132897	1.8513	0.5599	3.7288	4.0067	3.370	4.682	4.321	3.508	3.057	2.677	2.159	1.742	1.697	3.26001596	0
	0.019000	6.6000	1.86272526	1.8627	0.5720	3.7300	4.0024	3.340	4.634	4.282	3.474	3.026	2.649	2.134	1.720	1.675	3.26078844	0
	0.019000	6.6000	1.88421929	1.8842	0.5978	3.7326	3.9919	3.276	4.534	4.198	3.403	2.961	2.587	2.080	1.673	1.629	3.26221514	0
	0.019000	6.6000	1.91710961	1.9171	0.6354	3.7364	3.9770	3.182	4.387	4.077	3.298	2.865	2.497	2.002	1.604	1.561	3.26432490	0
	0.019000	6.6000	1.94772685	1.9477	0.6719	3.7400	3.9618	3.090	4.246	3.960	3.197	2.771	2.409	1.925	1.537	1.495	3.26621270	0
	0.019000	6.6000	1.95000005	1.9500	0.6749	3.7403	3.9605	3.083	4.235	3.950	3.189	2.764	2.402	1.919	1.531	1.490	3.26635003	0
	0.019000	6.6000	2.00000000	2.0000	0.7459	3.7469	3.9267	2.905	3.967	3.725	2.993	2.583	2.232	1.768	1.397	1.358	3.26927757	0
	0.019000	6.6000	2.04523110	2.0452	0.8214	3.7535	3.8875	2.717	3.696	3.490	2.789	2.393	2.052	1.608	1.254	1.216	3.27177596	0
	0.019000	6.6000	2.08321452	2.0832	0.8954	3.7599	3.8471	2.532	3.439	3.263	2.591	2.208	1.878	1.452	1.113	1.077	3.27377009	0
	0.019000	6.6000	2.08421922	2.0842	0.8975	3.7601	3.8460	2.526	3.432	3.257	2.585	2.203	1.873	1.447	1.109	1.073	3.27382159	0
	0.019000	6.6000	2.10720301	2.1072	0.9465	3.7644	3.8187	2.404	3.262	3.106	2.454	2.080	1.758	1.344	1.015	0.980	3.27498341	0
	0.019000	6.6000	2.13691735	2.1369	1.0116	3.7702	3.7830	2.241	3.035	2.905	2.279	1.918	1.605	1.207	0.892	0.859	3.27643967	0
	0.019000	6.6000	2.16625571	2.1663	1.0757	3.7764	3.7495	2.081	2.810	2.704	2.107	1.758	1.456	1.075	0.775	0.743	3.27782869	0
	0.019000	6.6000	2.18421936	2.1842	1.1147	3.7804	3.7301	1.983	2.680	2.584	2.004	1.663	1.368	0.997	0.706	0.674	3.27865624	0
	0.019000	6.6000	2.18440580	2.1844	1.1151	3.7804	3.7299	1.982	2.678	2.583	2.003	1.662	1.367	0.996	0.705	0.674	3.27866483	0
	0.019000	6.6000	2.21413708	2.2141	1.1780	3.7876	3.7015	1.825	2.463	2.384	1.835	1.509	1.226	0.873	0.598	0.569	3.27999759	0
	0.019000	6.6000	2.24371409	2.2437	1.2410	3.7957	3.6769	1.667	2.238	2.179	1.665	1.356	1.087	0.755	0.498	0.470	3.28128004	0
	0.019000	6.6000	2.27290630	2.2729	1.3041	3.8056	3.6588	1.510	2.014	1.969	1.495	1.206	0.954	0.646	0.410	0.385	3.28250527	0
	0.019000	6.6000	2.30164742	2.3016	1.3673	3.8182	3.6513	1.352	1.786	1.749	1.324	1.060	0.830	0.552	0.343	0.320	3.28367376	0
	0.019000	6.6000	2.32293582	2.3229	1.4149	3.8307	3.6581	1.233	1.608	1.574	1.193	0.954	0.747	0.499	0.315	0.294	3.28451610	0
	0.019000	6.6000	2.33687711	2.3369	1.4464	3.8407	3.6689	1.154	1.493	1.455	1.107	0.889	0.699	0.473	0.309	0.290	3.28505731	0
	0.019000	6.6000	2.34684706	2.3468	1.4685	3.8483	3.6793	1.099	1.409	1.369	1.046	0.843	0.668	0.459	0.310	0.292	3.28543949	0
	0.019000	6.6000	2.36112952	2.3611	1.5003	3.8600	3.6967	1.019	1.299	1.250	0.961	0.782	0.628	0.444	0.317	0.300	3.28597999	0
	0.019000	6.6000	2.37439919	2.3744	1.5299	3.8712	3.7146	0.945	1.197	1.138	0.883	0.727	0.594	0.434	0.326	0.311	3.28647494	0
	0.019000	6.6000	2.38726425	2.3873	1.5585	3.8824	3.7331	0.874	1.102	1.033	0.812	0.679	0.566	0.428	0.338	0.325	3.28694820	0
	0.019000	6.6000	2.39983916	2.3998	1.5864	3.8937	3.7525	0.804	1.011	0.932	0.746	0.635	0.542	0.425	0.353	0.341	3.28740478	0
	0.019000	6.6000	2.41626000	2.4163	1.6225	3.9087	3.7795	0.714	0.894	0.811	0.668	0.586	0.517	0.428	0.375	0.365	3.28799200	0
	0.019000	6.6000	2.43238854	2.4324	1.6572	3.9238	3.8082	0.627	0.782	0.700	0.601	0.545	0.498	0.436	0.401	0.393	3.28855920	0
	0.019000	6.6000	2.44836473	2.4484	1.6903	3.9390	3.8386	0.544	0.676	0.620	0.554	0.518	0.490	0.451	0.430	0.424	3.28911185	0
	0.019000	6.6000	2.46436000	2.4644	1.7215	3.9542	3.8710	0.466	0.579	0.553	0.519	0.501	0.489	0.472	0.463	0.460	3.28965616	0
	0.019000	6.6000	2.47925782	2.4793	1.7468	3.9678	3.9029	0.403	0.508	0.518	0.507	0.500	0.499	0.501	0.499	0.500	3.29015541	0
	0.019000	6.6000	2.48953485	2.4895	1.7604	3.9765	3.9259	0.369	0.471	0.503	0.506	0.507	0.513	0.526	0.529	0.532	3.29049540	0
	0.019000	6.6000	2.49484587	2.4948	1.7671	3.9809	3.9375	0.352	0.456	0.500	0.509	0.512	0.521	0.539	0.544	0.548	3.29066992	0
	0.019000	6.6000	2.51382113	2.5138	1.7739	3.9925	3.9804	0.335	0.444	0.520	0.543	0.553	0.569	0.601	0.612	0.619	3.29128528	0
	0.019000	6.6000	2.54045963	2.5405	1.7509	4.0004	4.0398	0.393	0.507	0.605	0.636	0.650	0.672	0.713	0.728	0.737	3.29212952	0
